5.414567310298844249e-03,-9.999835851453473534e-01
-3.245833988330606990e-01,-1.933897283312206117e+00
1.917457997247138946e-01,-2.790285321370421290e+00
-3.364493888799650612e-01,-1.941178462981568487e+00
-4.908323467432416098e-01,-2.927163678728264884e+00
-7.007279395103223063e-01,-3.897628289358698872e+00
-1.187842489677500390e+00,-3.026088748566058140e+00
-7.999732195853355154e-01,-3.933388819358345501e+00
-4.207937176523234291e-01,-4.847176778368403660e+00
-6.059031869071640486e-02,-5.770080932500868620e+00
3.590119108893794486e-01,-6.673311457119332601e+00
6.894091000250711643e-01,-7.610568741083116429e+00
1.251587762868704434e+00,-8.436526935850675812e+00
7.563362437169306451e-01,-7.579668719483792394e+00
1.592793274791156399e+00,-8.105579426354459827e+00
2.186913213983018078e+00,-8.902746854076198701e+00
2.957505201462830247e+00,-9.524108148466783774e+00
3.700618380163721355e+00,-1.018360703314633575e+01
4.309688623899771365e+00,-1.095436331679147379e+01
5.042068373441972895e+00,-1.157776798277510544e+01
5.740433302698241036e+00,-1.227497559671618355e+01
6.444663519148029707e+00,-1.296197253352711698e+01
7.099128449852817546e+00,-1.371083109111033238e+01
6.415186954461567836e+00,-1.298839660859693090e+01
7.058939406588742749e+00,-1.369200099977832075e+01
7.803307866087187072e+00,-1.429146521192332386e+01
8.509963778067870521e+00,-1.498345058741405289e+01
9.236789788126156253e+00,-1.566378759874372051e+01
9.870580974466474089e+00,-1.643010195435395815e+01
1.049544421863109456e+01,-1.719084198346539694e+01
9.817436401402945378e+00,-1.647453475365368192e+01
1.047173366312518539e+01,-1.721835786510933985e+01
9.814349434526366878e+00,-1.648846800202038310e+01
9.135669316902673032e+00,-1.578716664686509930e+01
8.434031011655106269e+00,-1.509254076142074297e+01
9.072634529581032226e+00,-1.586081075446877087e+01
9.766136766395208113e+00,-1.656780272781935537e+01
1.043379048522541375e+01,-1.729668303194181433e+01
1.117754744493102237e+01,-1.794262092790436469e+01
1.043066012670045595e+01,-1.729304796786377096e+01
1.115312681094991376e+01,-1.794376330903327599e+01
1.181449277602667713e+01,-1.869160603510108132e+01
1.247065528671326007e+01,-1.944455391240333242e+01
1.316468529163791601e+01,-2.013452502567204050e+01
1.378842121720767366e+01,-2.091008317644486425e+01
1.447725950769519798e+01,-2.160819668477560640e+01
1.515465843193453210e+01,-2.232466047476277637e+01
1.586402925603653458e+01,-2.300224913697761764e+01
1.657165946139106438e+01,-2.369102852467693410e+01
1.734208581486880618e+01,-2.426498202108863467e+01
1.807468552269750006e+01,-2.492178513656213923e+01
1.878135400126398835e+01,-2.556962257869201949e+01
1.943271367166423502e+01,-2.631910837713376239e+01
2.012412715290392384e+01,-2.703018977788575938e+01
2.084098426769165968e+01,-2.769768007089309592e+01
2.158087931892269040e+01,-2.835230169329014771e+01
2.227925021795127591e+01,-2.905411759959997653e+01
2.298647983406286599e+01,-2.973874148549762353e+01
2.365710577784822277e+01,-3.045994279625769963e+01
2.437665346941485822e+01,-3.112695202267000738e+01
2.504942329555852965e+01,-3.185086900052206715e+01
2.573886243310488098e+01,-3.255719749611737512e+01
2.647328440224771384e+01,-3.320828832020784205e+01
2.720021460762592724e+01,-3.387363405541393746e+01
2.790881508224279983e+01,-3.456602928371762573e+01
2.863128541213583489e+01,-3.523294129534162522e+01
2.934331711156462319e+01,-3.591475343990727254e+01
3.005164901032782154e+01,-3.660375639529927838e+01
3.080105898456320901e+01,-3.725150002951822614e+01
3.149369423401259382e+01,-3.794581546075163914e+01
3.218265685790958486e+01,-3.865011170775841975e+01
3.291334458046972600e+01,-3.931509153608973151e+01
3.361405146251571807e+01,-4.000621722333134755e+01
3.434015886400578665e+01,-4.066609347052753520e+01
3.504688727993163155e+01,-4.134890962401823344e+01
3.575979992603456026e+01,-4.202795003152115783e+01
3.646283652365863048e+01,-4.272216030739962633e+01
3.720660389075951713e+01,-4.337665509426462762e+01
3.790710321627606305e+01,-4.406716629664677498e+01
3.863342269423084474e+01,-4.473653810742854375e+01
3.935266501205178713e+01,-4.542049460119525861e+01
4.007764743174030286e+01,-4.608291076025285804e+01
4.080419671467066678e+01,-4.675120509278956860e+01
4.154605470368016285e+01,-4.740310048447368985e+01
4.224419636536245548e+01,-4.809210284545947189e+01
4.294239908134981221e+01,-4.878621052163778415e+01
4.366649092054168335e+01,-4.945691319643191264e+01
4.439227575950199878e+01,-5.013140697799700973e+01
4.508728793231095722e+01,-5.082987405283381577e+01
4.581500351259190040e+01,-5.149202488540603895e+01
4.653742798619474996e+01,-5.215800773847996652e+01
4.728698745872355858e+01,-5.278991705606281215e+01
4.799508391466207513e+01,-5.347924817052473401e+01
4.872456726006178940e+01,-5.413847184033926396e+01
4.943842538421579036e+01,-5.482104900799905778e+01
5.015565813397699202e+01,-5.548932996014313801e+01
5.090645907172680040e+01,-5.613893198258525530e+01
5.163767939941643448e+01,-5.680881533022661500e+01
5.238160961243698921e+01,-5.746450271579568181e+01
5.311137951127327028e+01,-5.811703370056434892e+01
5.385670180976302390e+01,-5.876159302356095537e+01
5.459712945025012232e+01,-5.939834018868715049e+01
5.534407384070978253e+01,-6.002920873280217506e+01
5.608905902718463921e+01,-6.068209897494681115e+01
5.684794932010052548e+01,-6.130221562620101139e+01
5.759895916951560935e+01,-6.194351540337712692e+01
5.831882110168307776e+01,-6.261797670897706780e+01
5.906559815088870380e+01,-6.326037638339858660e+01
5.981752606462156763e+01,-6.390092767251567096e+01
6.056608059481719408e+01,-6.453382953717481030e+01
6.130058660207513554e+01,-6.518423651977994382e+01
6.202255438835235424e+01,-6.585585021891270685e+01
6.274802357594073499e+01,-6.652019050359228913e+01
6.347452280343965469e+01,-6.718305723815657871e+01
6.423022215300824200e+01,-6.782052636854820094e+01
6.495070793167052159e+01,-6.848861189368452074e+01
6.570646012140429093e+01,-6.911388741489713539e+01
6.646648056378627700e+01,-6.974727595200434394e+01
6.723628211245190300e+01,-7.035522686758790201e+01
6.796399083933184215e+01,-7.102185546562732554e+01
6.868947707200219099e+01,-7.169054365312520360e+01
6.941425393516246345e+01,-7.235201119195258457e+01
7.013851373184166960e+01,-7.300955452469786167e+01
7.086516807475510404e+01,-7.367679903222530413e+01
7.160850605750520970e+01,-7.432478268053934300e+01
7.234328425856271849e+01,-7.498210289596569567e+01
7.308682268436686513e+01,-7.562036402530154078e+01
7.382834571334896623e+01,-7.624936011704849648e+01
7.457275170295092437e+01,-7.689502157352828249e+01
7.531224433572194243e+01,-7.754545091199128137e+01
7.608430781291387746e+01,-7.811811523185699002e+01
7.681617323025159294e+01,-7.878729728499384066e+01
7.758208777892951957e+01,-7.939042401182645392e+01
7.836212277458899678e+01,-7.994926996413053644e+01
7.910229846279800370e+01,-8.060048454229490744e+01
7.983372674767278454e+01,-8.126640850217862067e+01
8.057387337117411619e+01,-8.192280118605378902e+01
8.143216193880580533e+01,-8.239509141998405539e+01
8.220799625361640040e+01,-8.301441774612526103e+01
8.295680797776699933e+01,-8.366709002787914073e+01
8.369397446346583536e+01,-8.432138876590425980e+01
8.443614227303493180e+01,-8.496775374475473086e+01
8.518316542009199566e+01,-8.561453034513495197e+01
8.596644865973823357e+01,-8.619968009449915769e+01
8.671529326811200633e+01,-8.684108917009679374e+01
8.745386741645549478e+01,-8.749250525899070396e+01
8.819573101133498483e+01,-8.813697093464666921e+01
8.894872432329094636e+01,-8.876422261710085593e+01
8.969046419079940335e+01,-8.942000478251762274e+01
9.044323590264056634e+01,-9.004865346455027009e+01
9.116971852851298763e+01,-9.071768302010033835e+01
9.194062797699716327e+01,-9.132185860802987065e+01
9.268091848846155756e+01,-9.198030599783434980e+01
9.346548916740113100e+01,-9.256158280819653328e+01
9.423289033153055527e+01,-9.318862379202602142e+01
9.494342438073752533e+01,-9.388382688850524005e+01
9.567279595849042551e+01,-9.455272812245927128e+01
9.642641396833170120e+01,-9.518320419036052726e+01
9.720294115117914657e+01,-9.578257605314095713e+01
9.790900789801965232e+01,-9.648162042722617571e+01
9.865304451228317362e+01,-9.712580790992352320e+01
9.940004004265495041e+01,-9.776103769171791669e+01
1.001482024667352277e+02,-9.841253248344703763e+01
1.009003755044748658e+02,-9.904029454957220935e+01
1.016713604624518723e+02,-9.964656889140704266e+01
1.023968164370468514e+02,-1.003125826771972129e+02
1.031328482724778581e+02,-1.009733765085713202e+02
1.038650412841992789e+02,-1.016284617988717542e+02
1.045994474541235491e+02,-1.023013945178131507e+02
1.053514304174569816e+02,-1.029443360284179221e+02
1.061044230408594160e+02,-1.035491705039871704e+02
1.068293011712025020e+02,-1.042270251994207939e+02
1.075632994628199413e+02,-1.048885617951566473e+02
1.083004391028370321e+02,-1.055361510869136197e+02
1.090307824382551587e+02,-1.062026806191869355e+02
1.097743331141235927e+02,-1.068384255990706606e+02
1.105292039566324860e+02,-1.074767605467193619e+02
1.112538362622482708e+02,-1.081428464197250179e+02
1.120016610088205482e+02,-1.087753817484624648e+02
1.127329300484385612e+02,-1.094319056589235402e+02
1.135157638246303264e+02,-1.100423072876659347e+02
1.142069768499464431e+02,-1.107502361691166044e+02
1.149375154418655143e+02,-1.114280574346208965e+02
1.156560246209076297e+02,-1.120994334364030323e+02
1.163917751447160498e+02,-1.127618823715088041e+02
1.171329059798954688e+02,-1.134160913692986412e+02
1.178612691242021100e+02,-1.140795430962177903e+02
1.185870883945908361e+02,-1.147496222305671267e+02
1.193237073366168914e+02,-1.154077054917560758e+02
1.200627787224486980e+02,-1.160641463059498903e+02
1.207680603103624577e+02,-1.167611710324537597e+02
1.214684206660727313e+02,-1.174367304030718060e+02
1.221554777120673805e+02,-1.181594964601798807e+02
1.228591363405393366e+02,-1.188593138770519460e+02
1.236031415761181194e+02,-1.194992024023967758e+02
1.243261016417653622e+02,-1.201794571047713447e+02
1.250630334372545178e+02,-1.208436384231788026e+02
1.257883529406303325e+02,-1.215082293142583296e+02
1.264902576987277314e+02,-1.222024860859677915e+02
1.272144032441524075e+02,-1.228708637813711562e+02
1.279448868298464532e+02,-1.235331516718910621e+02
1.286918351860861094e+02,-1.241581847817533770e+02
1.294304107726919710e+02,-1.248101381372352137e+02
1.301360258760449824e+02,-1.255069130408266460e+02
1.308323618732372040e+02,-1.262153108909345463e+02
1.315331588192933623e+02,-1.269254384731926422e+02
1.322232624535424748e+02,-1.276441716402131163e+02
1.329865867830644675e+02,-1.282546310395159423e+02
1.323146712187445928e+02,-1.275295976972122105e+02
1.329851765891427817e+02,-1.282511676797870734e+02
1.336757700414584633e+02,-1.289503081211682911e+02
1.344229855610926450e+02,-1.295783009630012259e+02
1.351594284768172827e+02,-1.302293010860022093e+02
1.358937769895076997e+02,-1.309022339929473162e+02
1.366073818823659565e+02,-1.315800655682915021e+02
1.373444360638536352e+02,-1.322363104150114452e+02
1.380762141246192414e+02,-1.329035045183267414e+02
1.388252513732372506e+02,-1.335414048527640318e+02
1.395706003106995468e+02,-1.341591639036996071e+02
1.403146541471534192e+02,-1.348055265590751617e+02
1.410487215536662688e+02,-1.354601065364353190e+02
1.417930170824624554e+02,-1.361127589942623501e+02
1.425329098263121068e+02,-1.367810447629466637e+02
1.432554317981898464e+02,-1.374706755256692077e+02
1.439819644126895923e+02,-1.381299348678770968e+02
1.447298242557982633e+02,-1.387551170809443022e+02
1.454008320621676660e+02,-1.394929535535717662e+02
1.462110247399447189e+02,-1.400407634482485832e+02
1.469613861724504886e+02,-1.406818206595042966e+02
1.476935607842165155e+02,-1.413498513430002674e+02
1.483399197901700859e+02,-1.421113099738504388e+02
1.490583946595441205e+02,-1.427998515952351113e+02
1.497342051984769000e+02,-1.435114209307745057e+02
1.504995198788783739e+02,-1.441173801337425289e+02
1.512604876071248157e+02,-1.447363268685267315e+02
1.520070846352237197e+02,-1.453931906953451687e+02
1.526038167402901138e+02,-1.461953464213941629e+02
1.532580858626029681e+02,-1.469340456169353217e+02
1.538360297306833502e+02,-1.477484209881152708e+02
1.545714588461001142e+02,-1.484117194738871035e+02
1.553129932012809036e+02,-1.490670031744008384e+02
1.560304806312857124e+02,-1.497459317252652511e+02
1.567648919615542695e+02,-1.504128148149324602e+02
